"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"ANGEL2",33.7641668229103,3.46169908358963,3.25040234783374,4.42678551027623,8.9282984027455,19.0744264346391,2.32794896574533,11.1324535358778,13.7654314559557,13.0363076933674,6.19206637420115,12.1707180444356,4.57364982646478,4.22059610896958,14.4622449774791,6.45382194951288,4.63809302208786,9.98874958867844
"ANK1",1.99907306437144,1.79251296779193,2.13964178521931,2.41752075422052,2.30609649404529,3.49460636577772,2.08554941632782,0,0,0,0,3.11980073691221,0.899417204998313,0,0,0,0,0
"ANK2",94.1500490749021,3.99363189743105,29.2944998211914,33.689581655747,21.2810951463653,16.5854063646905,28.75418948057,0,0,0,0,0,0,0,0,0,0,0
"ANK3",118.008292412321,112.609895569993,187.578557623799,86.1295151558108,95.7878755990797,113.804994605786,164.957941081365,143.242058201076,155.524343917117,77.3411839020943,43.2782297031564,5.06433967871715,10.2843576915977,5.69219399514604,6.31844932409628,3.58389684721931,0.730266287298576,1.31470997723221
"ANKFY1",221.721582324917,185.558000597144,212.598661373744,191.595861437733,189.298867774171,201.551417950856,177.222335394912,155.226015556671,157.307124176641,169.665405599154,105.448820230124,38.7606971224387,43.3021306417238,36.2962374941598,46.3594643147888,72.5538061239986,44.1949397057178,56.2046244804393
"ANKH",0.217456293833255,3.75469606518059,0.274034939681293,0.242710592895194,4.77673696894436,2.35592540950333,0.122353389044495,0,0,2.04923434767092,2.46165907603035,0.900464973448822,0.700142427661318,0.801545872849855,1.72050276146937,4.71723381295581,0,0
"ANKHD1",112.755218289958,136.321738206969,113.312448119314,116.60865057538,112.522587861681,174.105714603395,121.25157828904,186.527149075983,117.861192358302,138.69866484763,166.645466254315,178.13638271712,214.882018843807,182.785616436751,192.8025349106,182.252557325293,125.682877511283,153.970037949493
"ANKLE2",55.8317207371088,113.533080228947,96.1006003390332,26.688155356768,147.021950264078,85.1178326857328,122.089566700244,112.301495114003,144.326297977653,154.570504933769,272.069623925871,240.03368319086,264.768323328082,227.122551472875,136.375294827116,153.362128494889,127.873464255337,167.300656798429
"ANKMY2",4.97115417885308,4.06639589859709,7.24270180468874,12.9264650567258,12.4522005181203,11.2659189224809,12.805376569544,1.66203118084925,0,0,4.15437020001061,0,0,5.02246119654464,0,0,4.74428249902618,5.57842395098336
"ANKRD10",0,3.3795374403015,4.52657900251296,0,0,0,2.41529490997156,3.63887356693887,3.67090134031075,4.35569175986512,3.00789490997021,0,0,1.13815925966092,0,0,10.9002906025572,0
"ANKRD11",1.70966340266,2.66494961075702,1.92442375473939,4.32046466527156,1.78244270557815,1.85794204673874,5.1803572911329,0,0,0,0,1.69196680291892,0,1.60411293320981,1.659331907531,1.68918694306573,0,1.69516820427854
"ANKRD12",20.3039842221787,9.47687648528606,13.7268513743464,10.3246423676196,10.3234866675302,13.9282870712628,19.9792792652355,1.65319347612438,1.69241844658361,19.3093942578589,4.48850738633447,0,5.51159930589707,5.79426861422427,0,0,0,4.82290811512507
"ANKRD13A",62.9900484623711,153.089627614652,88.3922643452411,60.6795703265402,130.480914558529,58.9482197362503,167.276530532827,41.5510887376066,71.1008999557429,52.7038262909861,17.5091974591289,15.1957918181106,7.85948239186314,11.7737016740249,22.4262435636699,21.1217062573349,3.00932383917767,38.6861673134774
"ANKRD13D",9.6522294568664,6.59250707068123,2.78132516235631,10.0546048437446,9.33755004846392,6.54193354615562,3.72655947397667,5.70441156739125,6.96273940545421,1.95104718060691,0,1.71981028040842,2.07679318464053,1.60979814270691,3.03102107074858,1.76814966212738,2.08001667697261,3.56921358237979
"ANKRD17",9.709381219288,16.8220994811906,1.93404769619656,2.39914309659535,5.58506340622129,6.00168165633737,6.3551100643351,34.5930336030829,26.0221128121323,27.2413852846926,69.7784926134487,71.0634626661667,89.5171071041316,66.7714413093793,50.3622136508614,50.9025410797413,24.8005096382873,21.0497620382743
"ANKRD28",6.58786718590705,12.8564714286911,1.4185212881194,49.9328868886772,15.0222556465077,6.45229400208134,4.11671948508959,9.36976011098573,1.45187843469601,7.27493119134021,3.48679971726913,14.574731170195,8.30741383587991,10.1946585390138,11.2123914966102,10.517677298828,18.0092638363178,3.63461762770275
"ANKRD36",17.7690287371997,25.6308300773206,12.2016721298327,11.8431863423976,23.3571405154777,8.14359062956943,11.8194008034401,0,0,0,0,0,0,0,0,0,0,0
"ANKRD39",7.82845770815779,7.77433777865721,0,0,5.27344282077575,0,0,0,0,0,0,52.5515980290674,37.6279717097088,0,0,18.3111622691273,0,0
"ANKRD40",0,0,0,1.52722739495986,0,0,0,3.20920944055517,0,0,5.09338365537714,5.02557157661255,4.93771248859622,2.45973639857944,3.15964195698882,2.23968975609726,0,0
"ANKRD44",951.328953055193,980.350267194376,668.400536279908,1419.70393009025,1062.16489745009,952.932432603901,454.919491045307,492.892673203428,704.281801881886,691.962099172349,413.198339362461,287.257619376535,303.629126693582,395.858940551057,330.185965973038,363.638739048661,447.980770076521,433.030739878479
"ANKRD52",8456.7100951006,4.54772420626927,11.2203513433952,3201.14190401675,1.93275465354259,3.38284023473082,8.33440813685788,3.80153365760528,5.90750848991572,2.49125799419657,6.81565433307117,29.9642102524823,41.8598286742968,27.8084767702464,13.5063821657182,10.2403812715333,10.9573869814423,4.27597401533741
"ANKS6",2.92720144399527,0,0,3.3028327012301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANKZF1",30.3940738137816,57.7314083549173,18.9581888915295,17.5452692361233,41.3621110078611,34.5740212700985,33.2148457340123,3.23611828179585,19.1390830968271,7.92201024013288,10.3158226872464,71.8960358840755,71.6676580833905,171.322057794576,189.249242443914,156.773499317315,110.827133840009,122.918904527768
"ANLN",0,0,9.61249494765637,44.0835839338026,0,0,31.8136479094516,200.243398025327,94.3736017451099,13.6018344300707,799.272198758826,4215.170320404,2958.97371374002,761.65321901221,799.888665354433,736.644434888749,2729.99973996321,518.543124120614
"ANO10",0,6.18823662113419,0,0,0,0,6.40455500654828,5.03294314360473,3.52621668677447,3.44075150291439,0,0,4.28374266205941,5.99036947490607,0,0,0,7.61013211021441
"ANO6",12.2912544675827,3.97391845574007,12.3677087932167,15.3197031325809,8.27310979257225,18.3460144148399,14.5440200545406,10.2382615174231,8.75255495751649,11.1399363278572,4.82012819480536,6.79576513519905,5.91142540426751,7.28747676174025,8.54669662328464,6.95685253159286,8.15424396257078,5.91154380476195
"ANO9",0,0,2.3052519351905,1.89907951216667,0,74.791533807537,0,0,0,0.355061145017638,1.92072075393552,0,2.31138490901387,2.76295971783664,0,0,3.90378860507616,0
"ANP32A",1403.29434187737,1616.34697297084,1793.64103106295,1742.28441771656,1899.12242259361,1594.18972247996,1892.74927025795,1751.94446562687,1821.23898930922,1781.37251374332,1435.91828699831,1045.99545621991,946.488010413519,1265.33879625943,1102.85182924499,1212.97407589778,993.783374678809,1145.77760538524
"ANP32B",646.006530926413,643.398261392647,684.588777503515,103.829252005578,235.679536468416,340.04851789299,92.470852520012,813.801153939378,676.175282963155,781.381765012109,601.623712482054,610.734428482968,717.668653731046,594.151327130226,825.656270444014,765.079693790527,902.118300628624,1003.32720122488
"ANP32E",1068.25412012501,1100.2610105684,414.96207462856,686.008617951033,728.277191954875,371.088192598944,457.438339802988,281.888803449419,696.703226386089,546.155176763697,317.936148353622,562.326906307558,362.74492772222,568.097381678318,578.619593834402,620.464358622997,529.504948107007,493.73746703049
"ANTXR2",0,0,17.7315703915268,0,0,0,0,9.62613527727862,20.6577766238768,9.50335675934445,0,0,0,0,0,0,7.47755027392302,0
"ANXA1",5287.01352554721,4913.91460580351,5532.00353968434,5622.3066666378,6214.02469438512,5048.23113777224,6410.15895433722,4237.32520321645,5155.3984845133,5845.91961618075,2255.39004587918,1016.48507472058,762.795212958377,1105.58062122,1240.94121350002,966.33118486209,1001.2963505802,885.695012606933
"ANXA11",1623.93320893464,1737.15007668381,1712.2769770884,1178.54886540526,1689.13925530849,1991.18430592426,2747.74347667105,1093.03114133841,1226.00866496971,1162.96057610452,571.588336635247,632.929175771646,672.29905116187,815.821396338595,889.388786951337,946.865414823226,918.012102529631,899.806910681728
