"","B_CELL_NAIVE","CD4_NAIVE","CD4_STIM","CD8_NAIVE","CD8_STIM","M2","MONOCYTES","NK","TFH","TH1","TH17","TH2","THSTAR","TREG_MEM","TREG_NAIVE"
"ANXA1",0.43803610829401,96.6262622356806,229.217907641953,46.1466457028434,227.652471791333,319.280268844145,812.229972641076,287.460129445048,211.092058766183,336.808386891038,365.262715425971,402.131981755731,409.660727340558,92.5504407101539,14.5340748279069
"CD79A",1446.48568962283,9.46119329829447,4.67237999851721,46.9071538624798,15.7134622345025,3.58804095431488,1.20323712759748,4.30152210669075,6.66537794022702,2.22454723815109,2.14468005195667,21.0166291852462,0.682446864351442,16.4126184630618,14.8012264329052
"EMR2",0.370527506025525,0.753312297578116,1.57248769225124,0.634486481366713,2.96537228790267,278.214843324819,62.8954437195764,1.8408094757869,0.974050357750916,0.888768213270988,0.686775984118524,1.14247211223607,0.962845637004439,0.864849800013184,0.756342864317038
"HBEGF",0.315145750296291,2.51551124635151,18.1791916364792,1.83050573945143,2.14341774716602,36.0214336746162,763.293116507019,1.19605152113256,3.88796590812681,5.88384593902492,3.67725587772087,2.38242114293752,5.25488104192135,2.99039889858793,1.79340829208084
"AC010760.1",14.171987043634,204.855202682199,20.2123669073546,52.2323258918999,1.81389929172735,0.0439038443387619,0.19737835841283,72.5104020622457,128.127313088811,71.0852069580365,55.0612840305635,72.9965077449139,45.2428896435181,103.351045171697,142.284666882163
"OSCAR",0.146081680576811,0.799272086224718,0.178222878486752,0.666523371338596,0.167240227414933,104.990165855727,217.352329264217,2.7038620026367,1.26444663532973,0.928684693929087,0.544234105518837,0.421088301680769,0.748216166941923,1.31987136611449,1.35153373773047
"FAM46C",156.603460526406,27.626945463583,9.79281735589314,24.9995362342826,7.62364640362274,0.402272149890582,0.400494211885638,105.330274954114,106.626085836658,157.724761612234,139.155355879375,121.159732288514,161.345510257029,364.930111149433,87.2881601284683
"FAM198B",0.0524823569071906,0.443666917000823,0.0414737573156314,0.35625662968335,0.0257841427862451,73.1743259762571,180.396802561398,0.226377986136935,0.253695999464216,0.0189591870614779,0.0105222491735413,0.0221534064659067,0.0101608493038135,0.298387112960078,0.471564561013613
"CDA",0.0657034857575377,0.39829395250501,0.0441600086682765,0.347929073508981,0.0152298535397255,72.5276514606314,186.176021858896,0.33087026757619,0.539271242202779,0.0204097967922308,0.01625413472175,0.0343288741178462,0.0180268262487308,0.64032026239228,0.459839018382683
"HLA-DQB1",462.120387122281,1.79931333363675,2.41305637175092,1.80574440388238,2.5122264937186,42.5934916693993,118.959358652773,3.33882747154861,2.28905509805888,1.8972249342556,3.77024840032589,4.33927000831306,0.942045015057734,24.169346951494,2.64392041276584
"S1PR5",0.036552924077283,0.498768553443717,0.204340691593695,1.59250545730149,0.625057643702926,1.14898242030401,0.137658094051117,613.020818441038,1.51775490187611,18.8932653819083,0.154441286927709,0.199167529986684,9.25928097853996,0.443108646675221,0.552214115589077
"LGALS2",0.251615849101255,1.59836298088594,0.105401258127167,1.44882675975647,0.0799825755533039,8.02031152813509,670.226329574566,0.899720023751438,1.76355234354942,0.137295557721163,0.107479287658452,0.154511034843577,0.0897329919393077,2.33026352288277,1.75906879658252
"HLA-DQA2",216.908034641649,1.19425520917788,1.23421844438823,1.38351758597128,1.10852547048198,77.9676552471783,61.9803711746234,5.1122794276665,1.09630272543363,1.42130078906563,1.44765092837254,1.372728201511,0.190996080792904,16.7896998931448,0.719665439221183
"TBC1D9",77.9979297018528,0.611822382768755,0.252590675606407,0.53971788706862,0.319643916510509,39.4938203292543,63.7818417064406,0.240930297446156,0.334837685718827,0.138869758754431,0.0446070857942413,0.233011830102698,0.0424571593273606,0.610891939390957,0.344507747207423
"CDKN1A",148.917497062957,4.69039173529063,111.043886689109,5.28060231181519,57.3312919556069,239.118775633593,675.737660891943,7.38863954170695,17.8559378347694,60.6895065741067,46.3302821778375,34.8218371318622,77.9551031695846,20.4880211577387,5.53530327423526
"LST1",10.3876451851884,10.0435758316107,2.33911784917091,9.74560513298442,1.91308705860251,1091.18898777938,360.264048939858,11.6928992213904,14.3305589454856,10.4561320364241,17.8319676324014,11.8286970682462,17.8516573580713,11.8315467812778,7.49971634186731
"BANK1",628.403359178651,1.95497149230571,0.333188750138649,1.58661595829932,0.471909426229529,0.355748381230627,2.69563772024346,0.503122994666649,0.453600567112763,0.0821328585189798,0.0631068680816231,0.0635801865609452,0.20060154413396,0.448009086952513,0.660890243963355
"KLRF1",11.9000367223833,6.42907941106311,1.10240204685455,5.58157733480173,1.00851077298795,6.61943339709248,3.71968216829686,1820.71587417277,3.19416736076626,9.63185184405772,2.35037999277777,3.26895829918647,5.67183690287477,2.24799618597128,5.05303757018257
"CD69",2279.86650285132,1029.7013696932,7462.61494929755,737.836609611971,3971.21676429176,12.7060984911269,41.4306389309991,538.748004167819,899.52317524925,1008.93451317872,1231.07155632238,1447.88218313323,1448.39822495356,735.403019337173,974.092788412
"PLEKHG3",0.0180444874795547,0.399074226635797,0.0395888697541882,0.702597243131335,0.0530463775474363,2.82449390435141,11.7004944928567,148.85130353898,20.6066989951615,37.9952539739856,52.7345613416279,37.1587766633058,39.0554144940596,20.0505413903307,0.560587256728859
"C17orf96",0.444819971664527,0.947966357637534,210.597964474576,1.74960439513161,144.629664599886,0.119270030198523,0.836129615358805,3.49354838349301,0.709791188513212,1.07297133999138,0.892741890802875,0.72047313664957,0.807979057020481,1.54691992425216,0.511381552266272
"PLXNB2",0.17390440346809,0.283190010661449,0.104703822972918,3.75444009024749,1.28356083374928,158.373912263081,113.564750104142,0.717695446307322,0.747505322398997,0.171845761122118,0.163367783520773,0.12898413024145,0.139601573927871,1.46468931637632,1.25683124180687
"SLAMF7",2.68739411497102,0.450466816060829,6.52671657537941,2.68966569063913,44.4365877938118,50.2016425844229,3.9498205693316,239.744576530505,3.14832299803008,14.8145373294258,0.0867285055048087,0.497992105617588,6.97420801522448,0.313360083216902,0.519759196600672
"TRABD2A",8.75699507739849,191.953499597922,66.3351868190657,169.320024415933,69.0178052688853,0.418792219680716,0.242220139890556,0.632101667367183,69.9519486241721,49.8659109105212,72.5927410126798,77.103333656951,42.8459864148837,23.7207114237226,82.8096097454587
"RASSF4",0.145318709661719,0.602687477686777,0.0613833460214995,0.641181088876856,0.0761120048401471,49.9008192666895,86.7005553969028,60.6982399248609,0.550839474210954,0.493414535647332,0.213052013001951,0.272892812978691,0.164186492132589,0.591546292364394,0.643963699049598
"CCDC64",5.00401051208123,39.9143610193097,378.902876397382,40.7641627026106,468.780864788627,0.164068530752716,0.178925134425713,19.7185939541741,92.8340232046635,68.761020587174,45.1334301649163,49.6803951887942,40.9917166673702,53.7692642451231,40.5434306736702
"BST1",0.920275866145981,2.05462506712833,0.245447793231281,1.5293844772359,0.183626455244712,63.7775123361381,353.543369567019,1.266003328465,1.74444236413134,0.800197726001558,0.75642752902425,0.874319154800125,0.75625190502351,1.77887677875353,2.14013045389825
"VSIG1",0.386046344778312,69.5685266532,13.9204641969392,48.7119329849519,9.94569795612431,0.0437761043160924,0.0341664414496,0.0953714967954067,66.5494634754221,49.629154429301,58.931080192501,57.8317576813269,55.0502255186029,66.1688555877288,92.9035056587942
"ITM2A",17.6492236858237,248.503637267316,194.719620139147,117.59156619914,110.61665197045,1.24047500738772,0.488684644804298,101.689805791845,306.991994058548,275.77193507774,246.921947400875,288.136880326154,215.73238538899,224.570045743404,175.629179583329
"PLCG1",39.8693751112311,259.729003595689,40.7013977106647,331.673627491394,58.8647157933784,0.803800459632782,1.24695754378597,103.890098280161,316.446415292183,272.233745285875,265.329365030731,268.732904686019,225.740372726827,353.596306279173,273.888033935125
"XCL1",0.418070314123057,0.698800656828136,3.85114863168665,1.58819668606876,340.154218158732,0.397720280166743,0.149844141915802,107.668586809805,0.662916917648548,9.85146128977574,1.02583641359052,1.91518928065072,3.99210724630496,0.941147180797913,0.673317990888077
"UTY",33.8416707246474,34.4221335218148,14.5475423912263,28.0792107280899,15.3981873639087,21.5383173966399,13.0496256981047,20.4372705607674,27.6367485976891,29.5821383934182,28.5865773225848,30.380363089657,31.8322178595677,22.1836772045424,32.7648382248193
"VENTX",2.28280183575942,0.239617634857932,0.0826618343407206,0.292874934863606,0.0455719515427745,125.296436958156,113.802044113892,1.08274512992242,0.555834027022875,0.268783296101202,0.156787214262462,0.250585174231058,0.165753070831394,0.589627082568038,0.389869300672808
"EDAR",0.117589476869703,186.679738074126,28.7910453946107,77.1409171050125,6.93399119343216,0.0559365391564743,0.0505885738685387,0.111134704464532,48.3339925379683,29.9427286411783,13.4113200204837,28.5315231589192,6.81015423176337,6.72433676638904,98.4150638864481
"CD14",0.270569026052112,2.02366444772619,0.593983111333794,2.27314695927051,0.657111506471955,7.48413530309333,804.765646548962,1.1060769923711,3.31951603020725,0.860453799580308,0.720125733390164,0.688100160737006,0.620562404456702,3.36502204362278,2.77201739718172
"TLR2",10.5349872288308,10.0480689196603,4.33263076017,3.84195814192659,2.94629710453094,254.215285847886,390.223507401292,1.31758847352737,3.03881913690247,2.76193968495548,5.29947473757856,3.41523994051508,9.00242018282817,2.09598064063657,13.6735354653629
"S100A11",2.33521224424926,24.4325675278697,108.050513329158,12.7966700194319,112.594750036397,1386.53341056977,1181.37645209971,128.706822857206,144.984936203902,110.96876340318,165.571225683382,122.221452042141,118.889748103762,208.56759276299,39.5050096803625
"CD226",0.77376807397534,112.054866484035,82.9628423346059,82.1515099099279,124.701844391214,16.6944058144106,1.0458462430097,390.122868827333,198.895319865106,242.715634372125,212.851565815721,236.964412669394,275.627634713385,98.3171004611904,30.5334650020048
"GNB4",112.804356128608,2.18017817243696,1.32113773779302,1.89939857947815,1.23170891179769,142.923963735838,68.4972449214736,2.11698283223262,1.74984650463246,1.79474779505614,1.3215517116755,1.48075685817173,1.44588358551698,1.89145062072251,2.59081854843515
"MARCH1",212.056441586976,3.33096382106499,7.19911825194902,3.19731872771309,5.13370296015578,85.7513638762952,68.8986733426302,1.48184129104104,1.6997103962751,1.10418772482635,1.1231058500363,1.22104401148733,1.38673817160193,1.33997919210751,4.95498744913144
"SORT1",0.14723798368582,0.473974268492721,0.271263598395812,2.6548108778215,1.74376523032553,138.718066422743,82.4610904428038,1.36621654776026,0.386473028459514,0.183624075101726,0.15570624580979,0.164067376370487,0.145163476657807,0.362072318277222,0.380133703790089
"TSPAN18",2.7396621384894,60.1371075275738,8.99379443232725,13.2013271045578,5.35557783024049,0.745769555352003,0.319497307592584,0.516332941347863,106.475282274504,93.8675747867615,108.485329799294,97.909983811276,101.341693097421,56.9511407617731,49.31648980475
"RASGRP1",49.2132048723434,365.596667513019,241.730089105804,282.548452210096,168.50191708648,1.94054355792441,0.980962020544406,202.229863749943,272.876750734115,292.414796081548,304.777329306356,333.655327595106,333.415525924135,324.019422562404,286.957216695952
"SKAP1",76.5341931756915,176.789045362718,31.3258166820137,139.85883525525,32.7392895151961,0.816258966544845,0.372582776012521,253.78866199319,195.176958328519,180.603826714462,196.602582590644,194.836964072548,177.334981545202,307.20755812976,183.300291049481
"SH2D2A",0.202728099166489,11.5744051750277,165.518383010726,20.5162287645933,201.492795232561,0.302440842623481,0.0922555716382142,143.742839166867,43.6927395565971,47.60335427045,33.2897194589337,25.6314085730942,41.2545957317692,51.1400237553904,23.4932497897875
"GPR171",4.43608615270745,36.4339744377961,626.307096661539,23.2750657789917,182.006335373482,0.105339696805707,0.0735836697060094,10.5336668731816,23.5835706522012,39.7502952498942,44.4483855788163,51.4663719619962,70.2705584646442,24.8764517222627,26.4263588884087
"SAMD3",0.454224153233705,63.7508052779039,7.08346817058931,66.1892681021664,11.3918794780452,1.04623339362111,0.202361640797148,344.673788843876,19.3384055974412,122.998775976956,20.0218639436716,46.9007591731106,115.816071872522,56.4416322874856,21.4769557861833
"FCGR2A",1.11650346965583,0.290075220473727,0.131244147039975,0.236802638471425,0.115731680905351,91.005500213181,100.900442789575,6.47199945899233,0.278733684809768,0.0365056402498942,0.0124076627578327,0.0274285451468481,0.0171782138735596,0.321569556684172,0.248994082344814
"MLC1",0.0957276200759302,0.183156270228516,0.0381545100469226,0.724726270334309,0.0782870288838078,47.6149007033743,4.51018860668291,247.728629227643,0.26838782364356,0.991214750397215,0.0582339617587529,0.145046322605452,0.152867468392638,0.806981947059923,0.265231960905421
"FCRL6",0.0448900779393745,0.763351433947197,0.118352283315503,6.39417808541061,0.65034407031907,1.27679644773145,0.474432325274066,552.238146178962,3.85678272616354,32.7852032207292,0.499422775002473,1.62621354633994,3.4212554830166,0.731953754248571,1.02920875790246
"FAM129C",633.097285386141,2.12920285024594,0.233135001948653,4.0515284226674,0.478490200906288,0.541316467336948,0.747961847027057,0.692294531509095,1.54477529945428,0.367400427978205,0.22111585397209,0.631711122578867,0.124310451643581,1.03832950444238,1.49148976491435
"KCTD12",7.87528750772679,33.9802318649272,138.778633501287,36.3768490689837,115.476749195278,307.345015132857,724.708288281557,1.852681459063,9.59356681631779,13.3082846393373,14.6938861825402,21.9203875485213,18.6538879300239,11.9589083507339,25.4959916996986
"PRKCH",0.473279327172375,122.431877054288,120.534420401853,124.67619912052,140.248051301745,1.69239839408219,3.46261760348311,252.388809488181,150.995702628,143.908996309183,130.382278674058,126.075387313445,135.862163568212,125.642649170375,120.82621222889
"GFOD1",45.0535602580481,2.90989691764533,56.9754145065627,3.05314079908673,60.5998012498461,66.5001359807181,21.6699159696575,321.119476220295,6.60752067469837,6.16565568831875,2.28557525369626,3.75977294665654,1.55483688610377,2.42141754708283,2.92803920685346
"XCL2",0.034462054859717,0.471709960655524,1.79417513037601,1.38711027690412,141.452075930937,0.59110000930521,0.0834285016495755,192.955947520985,0.464573945413154,4.23849179168034,0.311950545120827,0.611542558005125,1.02268533623946,0.297230036051577,0.29112341593374
"CNR2",333.551805438368,2.04599732886351,0.204750439691429,4.75931447840019,0.421112631597186,0.977319239606676,0.347230167860158,45.1982793375388,1.02295686587695,0.73243816268382,0.0861241269442788,0.410955190301808,0.208059229824321,0.501857208118127,1.44399540098663
"DOK3",14.0716650773611,0.57560173352578,1.15596008824379,0.723761854484433,2.1146604809169,96.8691887332962,105.453787764728,0.570433780136453,0.753087090505308,0.392605135811894,0.337756825904781,0.470246698752803,0.263102225710766,0.79112305263762,0.573811573702215
"GZMK",0.0159360532698302,2.9105238536265,0.6700876113285,25.2386093992297,3.82688609062773,0.130925255278152,0.12833522946912,32.2378301510759,45.8926584130459,153.377187515027,2.8262893163912,12.5753829000276,155.610045183414,17.6695921901985,3.43461559100957
"IL24",365.758240071783,307.021432815087,111.198282881087,233.619436234125,79.1767921090235,1.14559813016609,0.477999386191613,114.792336084436,186.115702377625,158.996893154877,122.034544453375,133.567309000183,124.321177358268,220.87801076475,324.079857635606
"GPR56",0.0373966841684443,0.413609316985704,0.10831962798654,1.41969572924113,0.409117010907141,1.01305349164006,0.224881398744991,540.923750653752,1.50750779581164,23.7843576515243,0.151876397495675,0.25832532794708,0.810709744182286,0.695327930246064,0.775731964282123
"PDZD4",0.0229876680655359,5.66964623615421,0.614603179242591,1.8655407339939,0.283134211079786,1.1049328611729,0.0733625331187255,147.790422493515,23.1945750144489,47.7721054033585,36.9562320874656,40.2309116334541,31.7020075145626,0.873173799399368,0.43272583456684
"PYGL",0.0550060429838943,0.339049873224774,0.0363946919528382,0.274523561829512,0.0337189753383902,63.755608629759,126.711550624978,0.304151975839138,0.284904494102537,0.018880615966549,0.014335945564975,0.0242295919998644,0.0179959960951423,0.36357228213047,0.311691976722823
"LILRA3",1.13823303813886,0.258556577330873,0.0493345008143226,0.184037805741379,0.0559779087322686,154.934853098261,87.8139446631166,0.889529756503282,0.38295869610224,0.0329750251476731,0.0106910339510096,0.0149707437617692,0.00467591261692596,0.47826365829099,0.348085810190395
"RNASE6",87.9828422049302,2.62896165355149,0.233664611811235,1.00744076919531,0.136500891980382,1.09749487135427,354.553008520151,3.59134268593323,3.46049165911799,3.85200151607557,3.84725147783769,6.64884583788327,2.90073916830738,1.8294758280648,1.23305407357281
"CD300LB",0.130800497751453,0.807048034338107,0.1201417165395,0.700278339144942,0.148626282141137,15.2934958172301,319.886604754,8.58706897859689,0.912826576702029,0.240996212832808,0.0598292929810673,0.113970960862,0.132206246078337,1.10311270219667,0.720519759848721
"TLR4",1.49969429995892,0.271847404769977,0.149600943525949,0.211949921079972,0.139025770785102,86.7055283661162,99.2161098215736,0.339557353618509,0.189723006232961,0.0103828509158913,0.00398220589546346,0.0268916628938817,0.0105265525483635,0.269993528966095,0.276835004075162
"WDFY4",169.177849931077,0.71451846394868,0.207591650982209,0.655410866681885,0.223611456801304,19.8593535894164,23.3603117724274,0.214016212445276,0.375443002380785,0.0668796435029541,0.0575846694946057,0.0665320161015392,0.0489064923044803,0.462327729652669,0.66400535991021
"FCER2",487.054035292811,1.40708488384971,0.748039756827137,1.36165347107085,0.711421229988014,2.87280642293725,4.8479081420357,0.363104827621056,0.663609212906784,0.0950232014140019,0.0486374669106154,0.0951478068619394,0.0554312911511846,0.659796195993553,0.484123393746369
"NR4A1",14.5643576560076,12.6858465740897,371.608039664727,15.8968361987327,396.207088234909,87.7916493149743,104.406989628606,5.41923706320861,9.72733194968596,16.5714330587562,11.7019361671446,16.0079045292463,9.94211272265827,12.5511596239678,6.0084440735289
"SETBP1",85.5967072852028,0.337257153143618,0.0742493563883059,0.397244564483613,0.111028315009207,61.6225482930248,1.30562832726359,31.5534015078276,0.468090406611471,2.36269140106894,0.356723179180281,0.456576042039368,0.322046576102872,1.3127731922105,0.229563957646154
"SIRPB2",0.0536045463666802,0.238347295403518,0.0111714279289873,0.20006864278995,0.00784078354959608,80.0944292605524,105.189678004992,0.303889602303891,0.296191414742192,0.00948708837152692,0.0102039895844837,0.0152694785392423,0.00627455631533077,0.362504396158852,0.265755832375753
"SLC8A1",0.0434738864876651,0.25867078612164,0.0346939842593245,0.18526743360638,0.027849779079352,122.196667487327,65.2886404309321,0.305641418293954,0.178839832775282,0.0306184644492173,0.0190828683627433,0.0410680392519769,0.030529623554626,0.502803257298454,1.80360604877424
"CCL4",1.81833207111645,0.391520863707569,7.92139143310461,0.94162295882508,23.354694880792,2.35545855100969,22.2900810589346,323.34436568761,1.97869436931664,19.9530035714022,0.0593522831823808,0.409114046530793,3.15463562495008,0.486703047691318,0.557080306461223
"ADAP2",10.7649795658108,0.558507596759635,0.119778255091161,0.582371131906644,0.124121805964698,105.125552621577,64.7571644784745,0.763554216476966,0.518507232225474,0.267576773407101,0.24746597465455,0.259216756071769,0.217829428556042,0.686272336965848,0.47548839933593
"RAB30",1683.61273460377,234.883650931806,119.45968092503,261.488335712135,134.61316277902,3.88942941107779,1.18825839108656,47.1549067690686,127.789068823922,95.616421101549,79.9214449703288,111.604326973464,82.9765089014644,159.244051320604,312.541962537029
"SLC29A1",0.79925484588442,0.890528426984795,124.584668756045,1.15054002210075,121.160656451894,46.6912748439733,16.3388613381987,2.50574648565118,1.9727435552873,1.76533903917313,2.12440811266654,1.83426916468537,1.25638534178563,4.51985851336721,1.70268977568905
"RASGRP4",0.292823303294352,0.339806218095269,0.152553576610411,0.322337245646923,0.050998160733498,89.0913188181467,82.2594159046925,0.450788750036887,0.609980063971269,0.262819414153515,1.00635697017031,0.459596172387519,0.146257612363289,15.1619898259107,0.563324192435002
"HLA-DQA1",241.390962614449,1.01605941842893,1.17654608085694,0.875076115419504,0.979725266595444,26.5908465420028,33.2442550108789,1.29760683302167,0.542183080085799,0.439042734802157,0.533153420023444,0.548983969366082,0.0973588050466452,7.14533583502163,0.499179071738804
"FCAR",0.126995651999962,0.687244137136505,0.196796703839396,0.661973920545769,0.090761683612702,19.2468933869658,338.576403916726,0.519872326061424,0.772748935079173,0.0168279548318077,0.0124657047906538,0.0540051373217192,0.0126961135827019,0.860836421429564,0.805940505575144
"GAPT",73.9959121004085,0.460454056554227,0.104736135399152,0.317212366864051,0.0799704695269539,36.0567136065629,34.4367498916755,0.122644753439464,0.107723218043548,0.0102502056720962,0.00654189467235192,0.0627751954640394,0.00520810776744135,0.134074867714013,0.145561847627083
"CPPED1",7.68638267656679,6.62450767208883,2.90976893931419,6.36275906699827,3.98548115336108,686.672891074648,447.042939287953,21.7080507871276,12.1514822311087,12.1026861835312,16.4213665113638,12.0716485741782,14.820068252333,22.7110903537837,8.8931372790376
"MEFV",0.0714594411400745,0.299399696982164,0.16456561265871,0.305437946927966,0.197182457512988,99.9349616003229,76.4525806025123,0.437735799510832,0.342067382845259,0.108963016028485,0.0747301136460202,0.0972773788303471,0.090430311799726,0.440578634279405,0.345496691942506
"AQP9",0.0493103842352925,0.466821983318856,3.87819297887135,0.3365721186474,3.23662461970786,43.0596334817955,171.409006909558,0.239690033088016,0.339509670491673,0.00992826748412019,0.00880110114859039,0.019590915838751,0.0107371379966106,0.357721116147741,1.08401075081604
"CXCL2",0.390073110293038,1.16372327709568,15.0997611044237,0.858455556094269,4.19054107303596,12.5324473319108,294.905311933651,0.245291803103829,0.854106217056125,0.0989187087302404,0.0590111092876635,0.103886818629202,0.0637748523654615,0.811928966668865,1.49280197366701
"YES1",0.0338415640894736,16.8772231226154,225.005164093637,20.3982934437952,125.828973507041,0.215794146472477,0.0452386535874925,68.7535004397229,8.35801497238077,13.3789875885281,5.0729442044426,6.21028519614077,15.3692296973234,3.37801629979663,13.0257277725235
"GOLGA7B",0.108135935924695,52.1522274216359,6.3021693057829,41.6995487211808,4.63756112139754,0.127557271722506,0.0794070776305425,27.9195121857515,116.059445855013,55.1011729608365,75.0461535625154,100.171688318528,41.5291672497856,85.8950840049779,70.8881711798567
"FGD4",5.56220867062803,0.45719928627021,0.203621094793664,0.51081945637165,0.176496389640307,119.164003516087,68.8322401128349,0.537510678079909,0.503733994853646,0.880849561469722,0.26932690377544,0.406130059321207,0.660799414447693,0.495395649589076,0.796321112283394
"UBE2E2",95.4234903764726,17.8129331683485,28.5351633160402,18.0113255476756,32.8631426299412,102.454832778994,77.8719120028528,1.88475930910301,3.33361990871107,2.99593127859759,1.80873442276459,1.06327110269138,4.3211655478137,0.965110369329029,16.4455179708698
"MAP3K8",310.998599399566,3.86300208636252,67.2685932664255,5.97443213269413,55.8529133229912,218.627033573162,311.928901069495,310.393714098381,26.87231885545,50.2204278789231,19.3091314019858,19.6120995104835,56.4197146459327,12.8451452268367,7.82107658900029
"IKZF2",37.7088057655094,21.7773519253399,34.3890230832143,31.9104003222375,44.5207454390873,1.28786145325824,0.219059113680445,94.0632165900229,7.01555580099279,5.78293569391606,14.1201210033656,57.0667575316625,12.3512164514302,271.298483729471,448.141698888548
"CD7",0.0797509077924717,93.7458839094097,283.40199488065,193.139900793813,378.055876146403,7.50647063350007,12.5144702245988,420.796238102777,208.927032686701,116.082727438899,75.14369720895,89.812555369801,46.5357129523813,126.645713821814,124.451823431046
"TSPAN13",687.697035030443,2.57664417374516,2.23583880499623,2.61230925025829,2.5333162191554,0.828621674321152,0.759764408999443,2.6414056148651,1.18405581859281,0.826750951081923,0.745132503833538,0.851096950244577,1.15832573997258,1.21762501816675,1.67284013860269
"KRT72",0.0111343378227104,165.827408191258,18.2901150697522,77.3300663969045,10.0699870285248,0.495412659685356,0.0672840961934141,109.224701092041,12.0867390005099,21.0211662720829,2.43650528531842,15.8523504903624,4.8798488121784,0.602187570209115,35.167433362246
"GPR183",127.995610725986,343.760286907087,922.381177568814,37.2776816796433,195.160293318446,3.20144193693825,627.540075718576,9.4595826642925,418.005607283106,295.129016434663,358.018543530798,405.972858724519,275.1990570985,283.220185764663,168.78739658641
"IKZF3",274.123882025594,81.6328310161408,108.492352280004,130.030091728874,154.973790149284,0.64412666540889,0.27454015788686,190.536898451845,165.963836597067,134.16160225928,136.099454870257,71.530354476175,117.39943947167,136.483167685832,85.3304605829596
"F5",0.258532371995047,9.99116316763369,175.847693773901,0.928139169639875,28.673167917396,0.386384862170246,43.7502362410094,0.098772117918561,18.8397215267926,6.20673460358923,32.8579656505607,22.9038686475863,5.19025078140791,99.0029879597346,17.9485522034709
"ZNF385A",12.2863503458623,1.33320702389542,1.1431466939343,1.39591723245693,1.44820727330322,108.932107166692,275.271817381,3.61106819052911,3.02264621736048,1.98109620191135,1.68734797269622,1.73333742168701,1.47536593214258,3.23046679064817,1.60683703718558
"TBXAS1",0.692432765489934,1.22271504892596,0.377801167328209,0.640549748159365,0.295494427313638,155.557755408362,104.564723818451,26.0414556016962,8.06301954837548,3.72572901977689,10.7420289962143,10.5466143033294,3.69613474941683,7.79061663106125,0.859154008628
"SLC1A5",3.0267821272428,1.93574576765552,298.174398378198,2.26290292480044,262.933360458471,83.4495252606857,42.2760977541245,18.3657733520912,9.78692984824433,9.18221279312971,9.54329083759019,8.89490068049471,6.47462120278779,26.3706367954154,5.50836285289356
"TMCC3",25.2757499698679,0.21601099702308,0.118410629122834,0.405299223802574,0.191520907983691,43.074249702041,24.9691445971915,46.9635708787009,0.27161343065159,6.57821012997905,0.302076839753031,0.141432629399063,9.40711995258915,0.340421524049423,0.175253979708069
"SIGLEC14",17.7660070167634,0.244772358448525,0.106930344811427,0.239836289371179,0.0814267356897098,63.0083946934511,94.368250496182,0.245124672005054,0.343038378456811,0.00531446959409039,0.0101589032508827,0.0202008857529231,0.00955423612001731,0.342424757843944,0.323931219431817
"STAP1",655.341437832094,41.4922046192631,22.3175094358672,6.3139150349365,3.47698736844769,0.440694984250867,0.664102087289967,28.5812576906509,4.18480633596,14.6221144242938,3.40879937438639,7.85478959357442,13.3632823431081,2.82786446832062,14.5317394157151
"RNF157",0.603478294911868,114.021206513949,25.6288978754108,124.696809482016,23.5625514337373,0.337005614914075,0.0639213453510821,12.5445236765581,90.8039644969798,91.7931426587394,69.2210228212913,59.331294370826,91.5615399590269,32.4156731186154,71.7841145671404
"SMCO4",0.779014469913359,2.002624283244,4.4917581103324,1.2831941958109,2.7152135511733,165.387378986977,192.972036932226,9.31216902839543,40.6845522853385,7.18251475663462,31.2208785441894,17.5642137297147,9.66485753606798,15.1377804729518,1.88244159032528
"TREM1",1.23927371603825,0.818177354787318,0.170296932058134,0.659582305595604,0.157280959600163,16.4176122764882,283.917032868575,0.4239296008907,0.620662407641158,0.09249897033955,0.0674092356582346,0.0914992781950539,0.0723284619418096,0.765102111414138,0.636766753624506
"ATF3",4.42698850497214,1.05179940989682,26.4702913736725,1.40994733631262,29.0201155584833,57.11046618732,172.800753563451,5.86041913717438,1.35292476305023,2.77133263851582,3.35147653713769,2.60746193732204,5.48084715992972,2.17299763770181,0.684726688337203
"TNF",28.1953502672771,37.2857489443642,2605.92276149647,9.337866083875,203.919124968023,192.242089661562,45.6746747605384,55.4801868122389,216.31950001817,409.437676641875,277.553698558424,328.164713740048,353.71388312726,106.426935706295,36.7152875072312
"MILR1",31.7332812748077,0.64703678604832,0.291957681347402,0.562047295945606,0.18990570849751,37.8654795944676,108.14112680306,0.7544795114012,0.461600504396365,0.183044535899096,0.233034945566587,0.28336901272074,0.236769329576288,0.572308442705577,0.433482425735135
"RGS18",0.176082617435346,0.464322289629687,0.0933426097641186,0.630881684780132,0.0753478233437069,155.416723345669,64.6352592082793,1.55650218610493,1.16555355427943,0.603166638988375,4.21970905273006,1.37508719091436,3.33523947192485,0.323930207117801,0.359732844482368
"RGS16",18.0237545546678,13.8212269478167,216.216342782207,4.0440784519343,218.623852268147,0.334993812823533,1.00011314380808,5.5906934780246,12.9890702792919,52.4828532418911,47.1798857282788,45.8625103421084,57.016575650287,16.2352885036805,10.9794882598316
"CCR1",0.0471365169034717,0.520274384098085,0.943489584234276,0.460941327508077,1.10103827428605,33.3385546553963,201.57017426269,5.52769738370577,0.422653890026003,0.124819638353046,0.0258331311754308,0.0962838844471923,0.0972051389226173,1.65197840595291,0.495573848288615
